,label,text,source
285,ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",sms-spam-dataset
286,ham,"K, I might come by tonight then if my class lets out early",sms-spam-dataset
287,ham,Ok..,sms-spam-dataset
288,ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,sms-spam-dataset
289,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",sms-spam-dataset
290,ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",sms-spam-dataset
291,ham,Hey you told your name to gautham ah?,sms-spam-dataset
292,ham,Haf u found him? I feel so stupid da v cam was working.,sms-spam-dataset
293,ham,Oops. 4 got that bit.,sms-spam-dataset
294,ham,Are you this much buzy,sms-spam-dataset
295,ham,I accidentally deleted the message. Resend please.,sms-spam-dataset
296,spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,sms-spam-dataset
297,ham,Unless it's a situation where YOU GO GURL would be more appropriate,sms-spam-dataset
298,ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,sms-spam-dataset
299,ham,I cant pick the phone right now. Pls send a message,sms-spam-dataset
300,ham,Need a coffee run tomo?Can't believe it's that time of week already,sms-spam-dataset
301,ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",sms-spam-dataset
302,ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",sms-spam-dataset
303,ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,sms-spam-dataset
304,ham,He is a womdarfull actor,sms-spam-dataset
305,spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",sms-spam-dataset
306,ham,Yup... From what i remb... I think should be can book... ,sms-spam-dataset
307,ham,Jos ask if u wana meet up?,sms-spam-dataset
308,ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,sms-spam-dataset
309,spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",sms-spam-dataset
310,ham,Where are the garage keys? They aren't on the bookshelf,sms-spam-dataset
311,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,sms-spam-dataset
312,spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",sms-spam-dataset
313,ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,sms-spam-dataset
314,ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",sms-spam-dataset
315,ham,You made my day. Do have a great day too.,sms-spam-dataset
316,ham,K.k:)advance happy pongal.,sms-spam-dataset
317,ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",sms-spam-dataset
318,ham,"Not really dude, have no friends i'm afraid :(",sms-spam-dataset
319,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,sms-spam-dataset
320,ham,"Coffee cake, i guess...",sms-spam-dataset
321,ham,"Merry Christmas to you too babe, i love ya *kisses*",sms-spam-dataset
322,ham,Hey... Why dont we just go watch x men and have lunch... Haha ,sms-spam-dataset
323,ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,sms-spam-dataset
324,ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,sms-spam-dataset
325,ham,No problem. How are you doing?,sms-spam-dataset
326,ham,No calls..messages..missed calls,sms-spam-dataset
327,ham,Hi da:)how is the todays class?,sms-spam-dataset
328,ham,"I'd say that's a good sign but, well, you know my track record at reading women",sms-spam-dataset
329,ham,"Cool, text me when you're parked",sms-spam-dataset
330,ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,sms-spam-dataset
331,ham,K.k:)apo k.good movie.,sms-spam-dataset
332,ham,Maybe i could get book out tomo then return it immediately ..? Or something.,sms-spam-dataset
333,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,sms-spam-dataset
334,ham,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,sms-spam-dataset
335,spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,sms-spam-dataset
336,ham,"Ta-Daaaaa! I am home babe, are you still up ?",sms-spam-dataset
337,ham,Cool. So how come you havent been wined and dined before?,sms-spam-dataset
338,ham,Just sleeping..and surfing,sms-spam-dataset
339,ham,"Sorry, I'll call later",sms-spam-dataset
340,ham,U calling me right? Call my hand phone...,sms-spam-dataset
341,ham,Ok that's great thanx a lot.,sms-spam-dataset
342,ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,sms-spam-dataset
343,ham,Where u been hiding stranger?,sms-spam-dataset
344,ham,Am not interested to do like that.,sms-spam-dataset
345,ham,My sister cleared two round in birla soft yesterday.,sms-spam-dataset
346,ham,Gudnite....tc...practice going on,sms-spam-dataset
347,ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,sms-spam-dataset
348,ham,One small prestige problem now.,sms-spam-dataset
349,spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,sms-spam-dataset
350,ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,sms-spam-dataset
351,ham,"Nah can't help you there, I've never had an iphone",sms-spam-dataset
352,ham,If you're not in my car in an hour and a half I'm going apeshit,sms-spam-dataset
353,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",sms-spam-dataset
354,ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,sms-spam-dataset
355,ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,sms-spam-dataset
356,ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",sms-spam-dataset
357,spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,sms-spam-dataset
358,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,sms-spam-dataset
359,ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",sms-spam-dataset
360,ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",sms-spam-dataset
361,ham,Ha ha cool cool chikku chikku:-):-DB-),sms-spam-dataset
362,ham,Oh ok no prob..,sms-spam-dataset
363,ham,Check audrey's status right now,sms-spam-dataset
364,ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,sms-spam-dataset
365,ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",sms-spam-dataset
366,ham,Well i know Z will take care of me. So no worries.,sms-spam-dataset
367,spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",sms-spam-dataset
368,spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,sms-spam-dataset
369,ham,Wat uniform? In where get?,sms-spam-dataset
370,ham,"Cool, text me when you're ready",sms-spam-dataset
371,ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",sms-spam-dataset
372,ham,I will spoil you in bed as well :),sms-spam-dataset
373,ham,I'm going for bath will msg you next  &lt;#&gt;  min..,sms-spam-dataset
374,ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,sms-spam-dataset
375,spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",sms-spam-dataset
376,ham,Can you say what happen,sms-spam-dataset
377,ham,You could have seen me..i did't recognise you Face.:),sms-spam-dataset
378,ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,sms-spam-dataset
379,ham,Keep my payasam there if rinu brings,sms-spam-dataset
380,ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,sms-spam-dataset
381,ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",sms-spam-dataset
382,ham,"Yeah sure, give me a couple minutes to track down my wallet",sms-spam-dataset
383,ham,Hey leave it. not a big deal:-) take care.,sms-spam-dataset
384,ham,Hey i will be late ah... Meet you at 945+,sms-spam-dataset
385,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",sms-spam-dataset
386,ham,It took Mr owl 3 licks,sms-spam-dataset
387,ham,Customer place i will call you.,sms-spam-dataset
388,ham,Mm that time you dont like fun,sms-spam-dataset
389,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,sms-spam-dataset
390,ham,Yup having my lunch buffet now.. U eat already?,sms-spam-dataset
391,ham,Huh so late... Fr dinner?,sms-spam-dataset
392,ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,sms-spam-dataset
393,ham,Morning only i can ok.,sms-spam-dataset
394,ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,sms-spam-dataset
395,ham,Pick you up bout 7.30ish? What time are  and that going?,sms-spam-dataset
396,ham,From here after The performance award is calculated every two month.not for current one month period..,sms-spam-dataset
397,ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,sms-spam-dataset
398,ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",sms-spam-dataset
399,ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",sms-spam-dataset
400,ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,sms-spam-dataset
401,spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",sms-spam-dataset
402,ham,Dear how is chechi. Did you talk to her,sms-spam-dataset
403,ham,The hair cream has not been shipped.,sms-spam-dataset
404,ham,None of that's happening til you get here though,sms-spam-dataset
405,ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",sms-spam-dataset
406,ham,"Haha get used to driving to usf man, I know a lot of stoners",sms-spam-dataset
407,ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,sms-spam-dataset
